Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL2426654,,None,419.55,1,5.27,5m,CC(C)n1ncc2cc(C(c3ccccc3)C(C)(C)C(=O)Nc3nncs3)ccc21,EC50,'=',301,nM,6.52,,,UO_0000065,15.54,0.3,1.25,8.97,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,301
CHEMBL2426650,,None,454.56,1,5.07,5i,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2-c2ccncc2)c1,EC50,'=',106,nM,6.97,,,UO_0000065,15.34,0.29,1.9,8.15,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,106
CHEMBL2426646,,None,532.47,2,6.44,5f,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2-c2ccc(Br)cc2)c1,EC50,'=',956,nM,6.02,,,UO_0000065,11.3,0.24,-0.42,8.28,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,956
CHEMBL2426662,,None,471.56,1,5.81,(3S)-5c,CC(C)(C(=O)Nc1nncs1)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,EC50,'=',2.4,nM,8.62,,,UO_0000065,18.28,0.35,2.81,11.86,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,2.4
CHEMBL2426660,,None,453.57,1,5.67,5b,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2-c2ccccc2)c1,EC50,'=',20,nM,7.7,,,UO_0000065,16.97,0.32,2.03,10.59,0,CHEMBL2428210,Agonist activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-induced AP-1 activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,20
CHEMBL2426632,,None,481.63,1,5.93,5s,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2CCc2ccccc2)c1,Ki,'=',46,nM,7.34,,,UO_0000065,15.23,0.29,1.41,10.09,0,CHEMBL2428212,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,46
CHEMBL2426631,,None,467.6,1,5.73,5r,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2Cc2ccccc2)c1,Ki,'=',14,nM,7.85,,,UO_0000065,16.8,0.32,2.12,10.8,0,CHEMBL2428212,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,14
CHEMBL2426647,,None,454.56,1,5.07,5g,CC(C)(C(=O)Nc1nncs1)C(c1ccccc1)c1ccc2c(cnn2-c2ccccn2)c1,Ki,'=',8.1,nM,8.09,,,UO_0000065,17.8,0.33,3.02,9.45,0,CHEMBL2428212,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,8.1
CHEMBL384467,DEXAMETHASONE,4,392.47,0,1.9,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Ki,'=',1.2,nM,8.92,,,UO_0000065,22.73,0.44,7.02,9.41,1,CHEMBL2428212,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,1.2
CHEMBL2426127,,None,491.61,1,6.68,3f,CC(C)(CNC(=O)Cc1ccccc1)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,EC50,'=',977,nM,6.01,,,UO_0000065,12.23,0.22,-0.67,12.81,0,CHEMBL2427917,Transactivation activity at glucocorticoid receptor ligand binding domain (unknown origin) expressed in human Hela cells co-expressing GAL4 DNA binding domain assessed as NP-1-stimulated GRE activation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308376,,,,977
CHEMBL2426116,,None,479.62,1,5.65,4c,CCCS(=O)(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,EC50,'=',143,nM,6.84,,,UO_0000065,14.27,0.27,1.19,10.7,0,CHEMBL2428108,Transrepression activity at glucocorticoid receptor in human A549 cells assessed as inhibition of PMA-stimulated AP1 response element by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307651,,,,143
CHEMBL2426128,,None,463.52,1,6.39,3g,CC(C)C[C@@H](c1ccc2c(cnn2-c2ccc(F)cc2)c1)C(C)(C)CNC(=O)CC(F)(F)F,Ki,'=',1.3,nM,8.89,,,UO_0000065,19.17,0.37,2.5,18.94,0,CHEMBL2428109,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,1.3
CHEMBL2426126,,None,471.62,1,6.88,3e,CC(C)(C)CC(=O)NCC(C)(C)[C@@H](c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1,Ki,'=',1.9,nM,8.72,,,UO_0000065,18.49,0.34,1.84,18.59,0,CHEMBL2428109,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424625,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,1.9
CHEMBL2426655,,None,433.58,1,5.34,5n,CC(C)Cn1ncc2cc(C(c3ccccc3)C(C)(C)C(=O)Nc3nncs3)ccc21,Ki,'=',19,nM,7.72,,,UO_0000065,17.81,0.34,2.38,10.62,0,CHEMBL2428212,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2424628,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,19
CHEMBL3094467,,None,361.51,0,3.93,22,CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,IC50,'=',23,nM,7.64,,,UO_0000065,21.13,0.42,3.71,11.5,0,CHEMBL3097677,Inhibition of glucocorticoid receptor (unknown origin) expressed in baculovirus-infected insect cells by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091417,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,23
CHEMBL3094476,,None,359.54,0,4.53,10,CCC(Cc1cc(C)cc(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,IC50,'=',11,nM,7.96,,,UO_0000065,22.14,0.43,3.43,17.24,0,CHEMBL3097677,Inhibition of glucocorticoid receptor (unknown origin) expressed in baculovirus-infected insect cells by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091417,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,11
CHEMBL2419306,,None,339.32,0,3.01,2e,CC1OC(=O)C(c2ccc(F)cc2)=C1c1ccc2c(c1)NC(=O)CO2,IC50,'=',3800,nM,5.42,,,UO_0000065,15.97,0.3,2.41,8.39,0,CHEMBL2423841,Displacement of [3H]-Dexamethasone human GR expressed in 293 cells after 16 hrs by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2417412,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3307715,,,,3800
CHEMBL514636,,None,380.9,1,5.12,16,CC1(C(=O)Nc2nccs2)CC2(Cl)c3ccccc3C1c1ccccc12,EC50,'=',12.3,nM,7.91,,,UO_0000065,20.77,0.42,2.79,18.84,0,CHEMBL1019342,Transrepression activity at GR in IL-1-beta-stimulated human A549 cells assessed as inhibition of NF-kappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138590,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307651,,,,12.3
CHEMBL514630,,None,361.47,0,4.34,18a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL474189,,None,360.48,0,4.94,17a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL66582,,None,473.55,1,6.01,19n,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(Oc3ccccc3)c1)O2,IC50,'=',48,nM,7.32,,,UO_0000065,15.46,0.29,1.31,9.91,0,CHEMBL680301,Displacement of [3H]dexamethasone from human Glucocorticoid receptor (GR); Value ranges from 44-53 nM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1147539,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,48
CHEMBL247049,,None,415.94,0,4.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL392667,,None,399.49,0,3.74,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL393061,,None,381.5,0,3.6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL247236,,None,474.6,0,2.97,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1801008,,None,370.45,0,4.78,17,CC(C)(C(=O)Nc1nccs1)[C@@H](c1ccccc1)c1ccc(O)c(F)c1,Ki,'=',0.7,nM,9.15,,,UO_0000065,24.71,0.48,4.37,14.71,0,CHEMBL1805661,Displacement of GS-red from GRapha by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1799968,1,Scientific Literature,J Med Chem,2010,None,,,,0.7
CHEMBL247632,,None,516.5,2,5.66,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1800985,,None,367.43,0,4.15,30,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2cc(O)ccc21,EC50,'=',3.5,nM,8.46,,,UO_0000065,23.01,0.44,4.31,10.03,0,CHEMBL1805666,Transrepression activity of glucocorticoid receptor in human A549 cells assessed as inhibition of IL1beta-stimulated NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1799968,1,Scientific Literature,J Med Chem,2010,CHEMBL3307651,,,,3.5
CHEMBL1801004,,None,353.45,0,4.04,22,CC(C)(C(=O)Nc1nncs1)[C@@H](c1ccccc1)c1ccc(O)cc1,EC50,'=',27.5,nM,7.56,,,UO_0000065,21.39,0.41,3.52,10.07,0,CHEMBL1805666,Transrepression activity of glucocorticoid receptor in human A549 cells assessed as inhibition of IL1beta-stimulated NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1799968,1,Scientific Literature,J Med Chem,2010,CHEMBL3307651,,,,27.5
CHEMBL384467,DEXAMETHASONE,4,392.47,0,1.9,DEX,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,'=',2.512,nM,8.6,,,UO_0000065,21.91,0.42,6.7,9.07,0,CHEMBL1261750,Transrepression activity at glucocorticoid receptor-mediated antiinflammatory activity in human THP1 cells assessed as inhibition of LPS-induced IL-8 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1255506,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307574,,,,8.6
CHEMBL395795,,None,356.49,0,4,5g,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)Cc2c[nH]c3ccccc23)c(C)c1,IC50,'=',29,nM,7.54,,,UO_0000065,21.14,0.41,3.54,12.17,0,CHEMBL890119,Inhibition of human GR,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146304,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,0.029
CHEMBL232249,,None,417.75,1,5.04,3d,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)c(Cl)c1Cl,IC50,'=',1900,nM,5.72,,,UO_0000065,13.7,0.31,0.68,9.23,0,CHEMBL890119,Inhibition of human GR,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146304,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,1.9
CHEMBL233660,,None,383.3,0,4.38,2g,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(Cl)cccc1Cl,IC50,'=',240,nM,6.62,,,UO_0000065,17.27,0.38,2.24,10.68,0,CHEMBL890119,Inhibition of human GR,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146304,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,0.24
CHEMBL1645403,,None,465.46,0,3.42,21,COc1ncc(C#N)cc1-c1ccc([C@@H](C)NS(=O)(=O)c2cn(C)nc2C(F)(F)F)cc1,EC50,'=',12.59,nM,7.9,,,UO_0000065,16.97,0.34,4.48,7.19,0,CHEMBL1646699,Binding affinity to human recombinant GR by competition ligand binding fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641565,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,7.9
CHEMBL1641638,,None,404.46,0,4.15,14,COc1ccc(F)cc1-c1ccc([C@@H](C)NS(=O)(=O)c2c(C)noc2C)cc1,EC50,'=',5.012,nM,8.3,,,UO_0000065,20.52,0.4,4.15,10.19,0,CHEMBL1646699,Binding affinity to human recombinant GR by competition ligand binding fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641565,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,8.3
CHEMBL1645396,,None,440.32,1,5.29,13,COc1ccc(F)cc1-c1ccc(CNS(=O)(=O)c2cc(Cl)ccc2Cl)cc1,EC50,'=',1.995,nM,8.7,,,UO_0000065,19.76,0.42,3.41,15.7,0,CHEMBL1646699,Binding affinity to human recombinant GR by competition ligand binding fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641565,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,8.7
CHEMBL3315056,,None,546.6,1,4.42,21,CN(C)C(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,EC50,'=',907,nM,6.04,,,UO_0000065,11.05,0.21,1.62,5.98,0,CHEMBL3370895,Agonist activity at glucocorticoid receptor in human A549 cells assessed as AP-1 transrepression by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351663,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3307651,,,,907
CHEMBL3315058,,None,546.6,1,4.47,23,CCNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,EC50,'=',34.2,nM,7.47,,,UO_0000065,13.66,0.25,3,6.8,0,CHEMBL3370895,Agonist activity at glucocorticoid receptor in human A549 cells assessed as AP-1 transrepression by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351663,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3307651,,,,34.2
CHEMBL3315067,,None,503.53,1,3.98,35,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)nc3)nc2Oc2c(F)cccc21,EC50,'=',12.2,nM,7.91,,,UO_0000065,15.72,0.29,3.93,6.21,0,CHEMBL3370897,Agonist activity at glucocorticoid receptor in human A549 cells assessed as E-selectin transrepression by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351663,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3307651,,,,12.2
CHEMBL3315051,,None,501.56,2,5.05,14,CC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)cc3)nc2Oc2c(F)cccc21,EC50,'=',27,nM,7.57,,,UO_0000065,15.09,0.28,2.52,8.54,0,CHEMBL3370899,Agonist activity at glucocorticoid receptor in human HeLa cells assessed as NP-1 transactivation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351663,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3308376,,,,27
CHEMBL3315054,,None,543.6,1,4.68,17,CC(C)(C(=O)NC(=O)C1CC1)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,EC50,'=',177,nM,6.75,,,UO_0000065,12.42,0.23,2.07,6.9,0,CHEMBL3370899,Agonist activity at glucocorticoid receptor in human HeLa cells assessed as NP-1 transactivation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351663,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3308376,,,,177
CHEMBL3315057,,None,532.57,1,4.08,22,CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,EC50,'=',302,nM,6.52,,,UO_0000065,12.24,0.23,2.44,5.93,0,CHEMBL3370899,Agonist activity at glucocorticoid receptor in human HeLa cells assessed as NP-1 transactivation by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351663,1,Scientific Literature,Bioorg Med Chem Lett,2014,CHEMBL3308376,,,,302
CHEMBL336353,,None,426.54,1,7.06,15,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1N(C)C)Oc1ccc(F)cc1-3,IC50,'=',320,nM,6.5,,,UO_0000065,15.23,0.28,-0.57,26.51,0,CHEMBL685254,Inhibition of human glucocorticoid receptor at 10e-12 to 10e-5 M,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145087,1,Scientific Literature,J Med Chem,2003,None,,,,320
CHEMBL184120,,None,558.7,2,6.77,26,Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccccc2)cc1)Cc1cccc(CCCC(=O)O)c1,IC50,'=',56,nM,7.25,,,UO_0000065,12.98,0.25,0.48,7.56,0,CHEMBL829520,Inhibition of [3H]dexamethasone binding to human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137149,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,56
CHEMBL184308,,None,558.7,2,6.77,24,Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(CCCC(=O)O)cc1)Cc1ccc(Oc2ccccc2)cc1,IC50,'=',170,nM,6.77,,,UO_0000065,12.12,0.23,0,7.06,0,CHEMBL829520,Inhibition of [3H]dexamethasone binding to human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137149,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,170
CHEMBL296156,,None,369.3,0,4.31,10,C=C1C[C@H](CO)CC(C)(C)[C@@H]1Cc1cc(OC)c(Br)cc1O,Ki,'=',6386,nM,5.2,,,UO_0000065,14.07,0.32,0.88,10.45,0,CHEMBL681744,Binding affinity was determined for human glucocorticoid receptor(hGR).,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129561,1,Scientific Literature,J Med Chem,1996,None,,,,6386
CHEMBL190225,,None,546.65,2,5.83,14,Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OCC(=O)O)cc2)cc1,IC50,'=',5.4,nM,8.27,,,UO_0000065,15.12,0.29,2.44,7.86,0,CHEMBL830157,Inhibition of [3H]dexamethasone binding to human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141148,1,Scientific Literature,J Med Chem,2005,None,,,,5.4
CHEMBL440251,,None,850.19,2,8.86,18-Beta,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCC[C@H]4[C@H](O)CC[C@@]5(C)[C@@H]4C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,Ki,'=',0.8,nM,9.1,,,UO_0000065,10.7,0.2,0.24,6.57,0,CHEMBL875218,Inhibition of human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138676,1,Scientific Literature,J Med Chem,2004,None,,,,0.8
CHEMBL182984,,None,631.75,2,5.73,30,Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCC(=O)NCCCC(=O)O)c2)cc1,IC50,'=',11,nM,7.96,,,UO_0000065,12.6,0.24,2.23,5.93,0,CHEMBL874547,Inhibition of [3H]dexamethasone binding to glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137096,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,11
